,B.O.D. (mg/l) : Max : < 3 mg/l,B.O.D. (mg/l) : Mean : < 3 mg/l,B.O.D. (mg/l) : Min : < 3 mg/l,CONDUCTIVITY (µmhos/cm) : Max,CONDUCTIVITY (µmhos/cm) : Mean,CONDUCTIVITY (µmhos/cm) : Min,FECAL COLIFORM (MPN/100ml) : Max : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Mean : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Min : < 2500 MPN/100ml,NITRATE- N+ NITRITE-N (mg/l) : Max,NITRATE- N+ NITRITE-N (mg/l) : Mean,NITRATE- N+ NITRITE-N (mg/l) : Min,TEMPERATURE ºC : Max,TEMPERATURE ºC : Mean,TEMPERATURE ºC : Min,TOTAL COLIFORM (MPN/100ml) : Max : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Mean : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Min : < 5000 MPN/100ml,pH : Max : 6.5-8.5,pH : Mean : 6.5-8.5,pH : Min : 6.5-8.5,B.O.D. (mg/l) : Max : < 3 mg/l_imp,B.O.D. (mg/l) : Mean : < 3 mg/l_imp,B.O.D. (mg/l) : Min : < 3 mg/l_imp,CONDUCTIVITY (µmhos/cm) : Max_imp,CONDUCTIVITY (µmhos/cm) : Mean_imp,CONDUCTIVITY (µmhos/cm) : Min_imp,FECAL COLIFORM (MPN/100ml) : Max : < 2500 MPN/100ml_imp,FECAL COLIFORM (MPN/100ml) : Mean : < 2500 MPN/100ml_imp,FECAL COLIFORM (MPN/100ml) : Min : < 2500 MPN/100ml_imp,TEMPERATURE ºC : Max_imp,TEMPERATURE ºC : Mean_imp,TEMPERATURE ºC : Min_imp,TOTAL COLIFORM (MPN/100ml) : Max : < 5000 MPN/100ml_imp,TOTAL COLIFORM (MPN/100ml) : Mean : < 5000 MPN/100ml_imp,TOTAL COLIFORM (MPN/100ml) : Min : < 5000 MPN/100ml_imp,STATION CODE,LOCATIONS,State
63,2.910993598647936,2.7371034357088266,2.0713400428940005,651.0,651.0,651.0,1888.9663801447514,1071.8922743595635,547.6791496579918,0.0,0.0,0.0,21.0,21.0,21.0,14146.674192774313,3822.9872056143413,834.6283555990394,7.5,7.5,7.5,3.1707964601769913,2.6238938053097334,2.198230088495573,651.0,651.0,651.0,1887.5023041474653,1088.8341013824884,562.2764976958525,21.0,21.0,21.0,14249.386440677967,4048.237288135593,825.1254237288135,1827.0,PATNA,bihar
64,2.895722761443792,2.747232234315733,2.0484448786592644,635.0,635.0,635.0,1869.4097752920356,1075.8332879519144,544.3525424738648,0.0,0.0,0.0,21.0,21.0,21.0,13885.947052545665,3878.2262213526355,829.9044432400684,7.4,7.4,7.4,3.1707964601769913,2.6238938053097334,2.198230088495573,635.0,635.0,635.0,1887.5023041474653,1088.8341013824884,562.2764976958525,21.0,21.0,21.0,14249.386440677967,4048.237288135593,825.1254237288135,1828.0,PATNA,bihar
65,2.9109980932207566,2.737104615913431,2.071299187539129,637.0,637.0,637.0,1888.8881682787205,1071.9070591036257,547.6750628390337,0.0,0.0,0.0,21.0,21.0,21.0,14147.784362387116,3822.9869809526917,835.4754201403421,7.5,7.5,7.5,3.1707964601769913,2.6238938053097334,2.198230088495573,637.0,637.0,637.0,1887.5023041474653,1088.8341013824884,562.2764976958525,21.0,21.0,21.0,14249.386440677967,4048.237288135593,825.1254237288135,1829.0,PATNA,bihar
66,2.8294368291307195,2.7875577693913267,1.9595466075759855,1190.0,1190.0,1190.0,1854.1399591164804,1079.2639463229104,540.6971003402807,0.0,0.0,0.0,22.0,22.0,22.0,13343.407929578198,4006.386779939219,769.4175881442756,7.1,7.1,7.1,3.1707964601769913,2.6238938053097334,2.198230088495573,1190.0,1190.0,1190.0,1887.5023041474653,1088.8341013824884,562.2764976958525,22.0,22.0,22.0,14249.386440677967,4048.237288135593,825.1254237288135,1830.0,MUZAFFARPUR,bihar
67,2.8600995359642827,2.767331953401523,2.004236759703546,845.0,845.0,845.0,1891.1470350009452,1071.7800511747391,547.2402625123008,0.0,0.0,0.0,22.0,22.0,22.0,13894.75749175146,3895.902698645342,801.6756508673004,7.3,7.3,7.3,3.1707964601769913,2.6238938053097334,2.198230088495573,845.0,845.0,845.0,1887.5023041474653,1088.8341013824884,562.2764976958525,22.0,22.0,22.0,14249.386440677967,4048.237288135593,825.1254237288135,1831.0,MUZAFFARPUR,bihar
68,2.9207933675839146,2.7437704915189802,2.008779898260281,1445.8084632550062,1372.8005347183355,1247.281331208735,6.0,6.0,6.0,0.0,0.0,0.0,24.0,24.0,24.0,14.0,14.0,14.0,7.4,7.4,7.4,3.1707964601769913,2.6238938053097334,2.198230088495573,1467.8454746136865,1363.664459161148,1259.549668874172,6.0,6.0,6.0,24.0,24.0,24.0,14.0,14.0,14.0,1832.0,BEGUSARAI,bihar
69,2.9357322242867188,2.7337702945040148,2.031515603038292,1446.509399765258,1372.4714689435912,1247.9716418593202,4.0,4.0,4.0,0.0,0.0,0.0,24.0,24.0,24.0,7.0,7.0,7.0,7.5,7.5,7.5,3.1707964601769913,2.6238938053097334,2.198230088495573,1467.8454746136865,1363.664459161148,1259.549668874172,4.0,4.0,4.0,24.0,24.0,24.0,7.0,7.0,7.0,1833.0,BEGUSARAI,bihar
70,2.8798565321300944,2.763904128110355,1.9646658830725912,1445.7836899252397,1373.1413654165358,1245.6887090014272,4.0,4.0,4.0,0.0,0.0,0.0,26.0,26.0,26.0,8.0,8.0,8.0,7.4,7.4,7.4,3.1707964601769913,2.6238938053097334,2.198230088495573,1467.8454746136865,1363.664459161148,1259.549668874172,4.0,4.0,4.0,26.0,26.0,26.0,8.0,8.0,8.0,1834.0,PURNEA,bihar
71,2.9208734720660376,2.7437176133224876,2.0088924858776718,1445.8234956873457,1372.7931192752153,1247.2968895512765,6.0,6.0,6.0,0.0,0.0,0.0,24.0,24.0,24.0,12.0,12.0,12.0,7.4,7.4,7.4,3.1707964601769913,2.6238938053097334,2.198230088495573,1467.8454746136865,1363.664459161148,1259.549668874172,6.0,6.0,6.0,24.0,24.0,24.0,12.0,12.0,12.0,1835.0,PURNEA,bihar
72,2.8799933880807784,2.7639090708149054,1.964497181651696,1445.6993687455686,1373.1831694048308,1245.601928061585,6.0,6.0,6.0,0.0,0.0,0.0,26.0,26.0,26.0,20.0,20.0,20.0,7.4,7.4,7.4,3.1707964601769913,2.6238938053097334,2.198230088495573,1467.8454746136865,1363.664459161148,1259.549668874172,6.0,6.0,6.0,26.0,26.0,26.0,20.0,20.0,20.0,1836.0,BEGUSARAI,bihar
73,2.864986103402634,2.7739067964775947,1.941845827584129,1445.0405928251523,1373.4913331854273,1244.9550078809214,7.0,7.0,7.0,0.0,0.0,0.0,26.0,26.0,26.0,21.0,21.0,21.0,7.3,7.3,7.3,3.1707964601769913,2.6238938053097334,2.198230088495573,1467.8454746136865,1363.664459161148,1259.549668874172,7.0,7.0,7.0,26.0,26.0,26.0,21.0,21.0,21.0,1837.0,BEGUSARAI,bihar
74,2.864123284392118,2.7742381479934157,1.9415357616233235,1445.153684964123,1373.435023594974,1245.0708310040086,2.0,2.0,2.0,0.0,0.0,0.0,26.0,26.0,26.0,4.0,4.0,4.0,7.3,7.3,7.3,3.1707964601769913,2.6238938053097334,2.198230088495573,1467.8454746136865,1363.664459161148,1259.549668874172,2.0,2.0,2.0,26.0,26.0,26.0,4.0,4.0,4.0,1838.0,MUNGER,bihar
75,2.9000963129174155,2.7539405948553752,1.9865820661421,1445.8081723152795,1372.964878959529,1246.4972938899198,4.0,4.0,4.0,0.0,0.0,0.0,25.0,25.0,25.0,9.0,9.0,9.0,7.4,7.4,7.4,3.1707964601769913,2.6238938053097334,2.198230088495573,1467.8454746136865,1363.664459161148,1259.549668874172,4.0,4.0,4.0,25.0,25.0,25.0,9.0,9.0,9.0,1839.0,MUNGER,bihar
76,2.9265352602563617,2.739810912677614,2.0042346752465487,768.0,768.0,768.0,11.0,11.0,11.0,0.0,0.0,0.0,27.0,27.0,27.0,27.0,27.0,27.0,7.5,7.5,7.5,3.1707964601769913,2.6238938053097334,2.198230088495573,768.0,768.0,768.0,11.0,11.0,11.0,27.0,27.0,27.0,27.0,27.0,27.0,1840.0,MOTIHARI,bihar
77,2.840189721747258,2.7668097784160683,2.006780640953621,516.0,516.0,516.0,2127.3031419267613,1025.4086962592755,585.025385554139,0.0,0.0,0.0,26.0,26.0,26.0,16118.66565524636,3524.6756686126582,805.0262595386905,7.7,7.7,7.7,3.1707964601769913,2.6238938053097334,2.198230088495573,516.0,516.0,516.0,1887.5023041474653,1088.8341013824884,562.2764976958525,26.0,26.0,26.0,14249.386440677967,4048.237288135593,825.1254237288135,1844.0,"CHAPRA (SPECIFY LOCATION), BIHAR",bihar
78,2.9973526522237677,2.6996931253770593,2.093256601502026,546.0,546.0,546.0,8.0,8.0,8.0,0.0,0.0,0.0,25.0,25.0,25.0,13.0,13.0,13.0,7.7,7.7,7.7,3.1707964601769913,2.6238938053097334,2.198230088495573,546.0,546.0,546.0,8.0,8.0,8.0,25.0,25.0,25.0,13.0,13.0,13.0,2578.0,BHOJPUR,bihar
79,2.9769138943948015,2.709789191324584,2.0710472764305026,542.0,542.0,542.0,8.0,8.0,8.0,0.0,0.0,0.0,26.0,26.0,26.0,17.0,17.0,17.0,7.7,7.7,7.7,3.1707964601769913,2.6238938053097334,2.198230088495573,542.0,542.0,542.0,8.0,8.0,8.0,26.0,26.0,26.0,17.0,17.0,17.0,2579.0,WELL AT BUXAR,bihar
80,2.8796432174679776,2.7706195795492463,1.935527551522287,896.0,896.0,896.0,6.0,6.0,6.0,0.0,0.0,0.0,27.0,27.0,27.0,14.0,14.0,14.0,7.2,7.2,7.2,3.1707964601769913,2.6238938053097334,2.198230088495573,896.0,896.0,896.0,6.0,6.0,6.0,27.0,27.0,27.0,14.0,14.0,14.0,2581.0,WELL-1 AT DARBHANGA,bihar
81,3.0725812794486504,2.659985179271288,2.1822827064944628,886.0,886.0,886.0,6.0,6.0,6.0,0.0,0.0,0.0,22.0,22.0,22.0,17.0,17.0,17.0,7.8,7.8,7.8,3.1707964601769913,2.6238938053097334,2.198230088495573,886.0,886.0,886.0,6.0,6.0,6.0,22.0,22.0,22.0,17.0,17.0,17.0,2582.0,WELL-2 AT DARBHANGA,bihar
82,3.0011811035700107,2.7003969823567373,2.0916663123666766,610.0,610.0,610.0,4.0,4.0,4.0,0.0,0.0,0.0,24.0,24.0,24.0,11.0,11.0,11.0,7.6,7.6,7.6,3.1707964601769913,2.6238938053097334,2.198230088495573,610.0,610.0,610.0,4.0,4.0,4.0,24.0,24.0,24.0,11.0,11.0,11.0,2583.0,"WELL-1 AT GOPALGANJ (SPECIFY LOCATION), BIHAR",bihar
83,2.9815982157853456,2.710021581438411,2.0703190838685845,612.0,612.0,612.0,6.0,6.0,6.0,0.0,0.0,0.0,25.0,25.0,25.0,9.0,9.0,9.0,7.6,7.6,7.6,3.1707964601769913,2.6238938053097334,2.198230088495573,612.0,612.0,612.0,6.0,6.0,6.0,25.0,25.0,25.0,9.0,9.0,9.0,2584.0,"WELL-2 AT GOPALGANJ (SPECIFY LOCATION), BIHAR",bihar
84,2.895538051120228,2.753651896874308,1.9875427723853232,1446.3489856480114,1372.8797323969263,1246.2398590151136,7.0,7.0,7.0,0.0,0.0,0.0,26.0,26.0,26.0,21.0,21.0,21.0,7.5,7.5,7.5,3.1707964601769913,2.6238938053097334,2.198230088495573,1467.8454746136865,1363.664459161148,1259.549668874172,7.0,7.0,7.0,26.0,26.0,26.0,21.0,21.0,21.0,2587.0,KHAGARIA,bihar
85,2.9050200676048767,2.754130950500286,1.985593483002316,1445.17094207772,1373.0979006183331,1246.6556740400454,4.0,4.0,4.0,0.0,0.0,0.0,24.0,24.0,24.0,11.0,11.0,11.0,7.3,7.3,7.3,3.1707964601769913,2.6238938053097334,2.198230088495573,1467.8454746136865,1363.664459161148,1259.549668874172,4.0,4.0,4.0,24.0,24.0,24.0,11.0,11.0,11.0,2589.0,MADHEPURA,bihar
86,2.9616617750623937,2.7236343835753307,2.0529782641584156,1445.8753971746082,1372.4388020259871,1248.9173438859643,7.0,7.0,7.0,0.0,0.0,0.0,22.0,22.0,22.0,14.0,14.0,14.0,7.4,7.4,7.4,3.1707964601769913,2.6238938053097334,2.198230088495573,1467.8454746136865,1363.664459161148,1259.549668874172,7.0,7.0,7.0,22.0,22.0,22.0,14.0,14.0,14.0,2594.0,SAHARSA,bihar
87,2.924962783477266,2.744268230933742,2.0074531922579366,1445.2496807827515,1372.8944410592728,1247.519923183298,2.0,2.0,2.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,4.0,4.0,7.3,7.3,7.3,3.1707964601769913,2.6238938053097334,2.198230088495573,1467.8454746136865,1363.664459161148,1259.549668874172,2.0,2.0,2.0,23.0,23.0,23.0,4.0,4.0,4.0,2595.0,SAMASTIPUR,bihar
88,2.981915464852692,2.6995539932063934,2.0950120383421407,411.0,411.0,411.0,7.0,7.0,7.0,0.0,0.0,0.0,28.0,28.0,28.0,17.0,17.0,17.0,8.0,8.0,8.0,3.1707964601769913,2.6238938053097334,2.198230088495573,411.0,411.0,411.0,7.0,7.0,7.0,28.0,28.0,28.0,17.0,17.0,17.0,2596.0,SITAMARHI,bihar
89,2.860467628530145,2.75681930026087,2.028770627269627,522.0,522.0,522.0,2087.3053597165003,1033.1579422986288,578.8787827600278,0.0,0.0,0.0,25.0,25.0,25.0,15830.730979371312,3562.241930022735,814.4940700108984,7.7,7.7,7.7,3.1707964601769913,2.6238938053097334,2.198230088495573,522.0,522.0,522.0,1887.5023041474653,1088.8341013824884,562.2764976958525,25.0,25.0,25.0,14249.386440677967,4048.237288135593,825.1254237288135,2597.0,"SIWAN (SPECIFY LOCATION), BIHAR",bihar
90,2.986105147749024,2.7104291290061857,2.0686811534862812,486.0,486.0,486.0,4.0,4.0,4.0,0.0,0.0,0.0,24.0,24.0,24.0,7.0,7.0,7.0,7.5,7.5,7.5,3.1707964601769913,2.6238938053097334,2.198230088495573,486.0,486.0,486.0,4.0,4.0,4.0,24.0,24.0,24.0,7.0,7.0,7.0,2600.0,VAISHALI,bihar
91,2.8554435437828616,2.7566765118917274,2.0298304718889435,585.0,585.0,585.0,2147.155834558024,1021.4117118501182,588.3674642671793,0.0,0.0,0.0,26.0,26.0,26.0,16375.190010512293,3469.437503379183,806.5434275627283,7.8,7.8,7.8,3.1707964601769913,2.6238938053097334,2.198230088495573,585.0,585.0,585.0,1887.5023041474653,1088.8341013824884,562.2764976958525,26.0,26.0,26.0,14249.386440677967,4048.237288135593,825.1254237288135,3138.0,ARRAH (SPECIFY LOCATION),bihar
92,2.934729810990925,2.740894870894994,2.001094015456773,630.0,630.0,630.0,2.0,2.0,2.0,0.0,0.0,0.0,25.0,25.0,25.0,4.0,4.0,4.0,7.3,7.3,7.3,3.1707964601769913,2.6238938053097334,2.198230088495573,630.0,630.0,630.0,2.0,2.0,2.0,25.0,25.0,25.0,4.0,4.0,4.0,3140.0,BETTIAH (SPECIFY LOCATION),bihar
93,2.8351922833959904,2.766673986974228,2.0075982716833396,496.0,496.0,496.0,2186.6899321339592,1013.7501182219904,594.4898380631806,0.0,0.0,0.0,27.0,27.0,27.0,16669.70640623462,3431.8699100464682,802.0974997282453,7.8,7.8,7.8,3.1707964601769913,2.6238938053097334,2.198230088495573,496.0,496.0,496.0,1887.5023041474653,1088.8341013824884,562.2764976958525,27.0,27.0,27.0,14249.386440677967,4048.237288135593,825.1254237288135,3146.0,DUMRAON (SPECIFY LOCATION),bihar
94,2.9210220045235054,2.7436672064782717,2.008920722784614,1445.7963675298497,1372.8066058262416,1247.2690574238968,7.0,7.0,7.0,0.0,0.0,0.0,24.0,24.0,24.0,16.0,16.0,16.0,7.4,7.4,7.4,3.1707964601769913,2.6238938053097334,2.198230088495573,1467.8454746136865,1363.664459161148,1259.549668874172,7.0,7.0,7.0,24.0,24.0,24.0,16.0,16.0,16.0,3148.0,JAMALPUR (SPECIFY LOCATION),bihar
95,3.0332137469560045,2.6794555893207375,2.137941989795615,432.0,432.0,432.0,9.0,9.0,9.0,0.0,0.0,0.0,24.0,24.0,24.0,14.0,14.0,14.0,7.8,7.8,7.8,3.1707964601769913,2.6238938053097334,2.198230088495573,432.0,432.0,432.0,9.0,9.0,9.0,24.0,24.0,24.0,14.0,14.0,14.0,3150.0,MANER (SPECIFY LOCATION),bihar
96,2.986729455424978,2.7102354258602404,2.0685197865884852,392.0,392.0,392.0,8.0,8.0,8.0,0.0,0.0,0.0,24.0,24.0,24.0,23.0,23.0,23.0,7.5,7.5,7.5,3.1707964601769913,2.6238938053097334,2.198230088495573,392.0,392.0,392.0,8.0,8.0,8.0,24.0,24.0,24.0,23.0,23.0,23.0,3152.0,NARKATIAGANJ (SPECIFY LOCATION),bihar
97,2.9595545704260644,2.7309957797985303,2.025521431962983,1810.0,1810.0,1810.0,2.0,2.0,2.0,0.0,0.0,0.0,23.0,23.0,23.0,6.0,6.0,6.0,7.2,7.2,7.2,3.1707964601769913,2.6238938053097334,2.198230088495573,1810.0,1810.0,1810.0,2.0,2.0,2.0,23.0,23.0,23.0,6.0,6.0,6.0,3156.0,SAMASTIPUR (SPECIFY LOCATION),bihar
98,2.961438420446337,2.7199906208575073,2.0482134934618124,576.0,576.0,576.0,7.0,7.0,7.0,0.0,0.0,0.0,26.0,26.0,26.0,14.0,14.0,14.0,7.6,7.6,7.6,3.1707964601769913,2.6238938053097334,2.198230088495573,576.0,576.0,576.0,7.0,7.0,7.0,26.0,26.0,26.0,14.0,14.0,14.0,3159.0,SHAHPUR (SPECIFY LOCATION),bihar
99,2.8832568514877757,2.768832525027183,1.938136974229887,806.0,806.0,806.0,18.0,18.0,18.0,0.0,0.0,0.0,27.0,27.0,27.0,17.0,17.0,17.0,7.2,7.2,7.2,3.1707964601769913,2.6238938053097334,2.198230088495573,806.0,806.0,806.0,18.0,18.0,18.0,27.0,27.0,27.0,17.0,17.0,17.0,3160.0,"RAXAUL (SPECIFY LOCATION), BIHAR",bihar
100,2.865363272799687,2.77375310459267,1.9420148890154083,1445.0013689424998,1373.5108908443603,1244.914901968703,9.0,9.0,9.0,0.0,0.0,0.0,26.0,26.0,26.0,27.0,27.0,27.0,7.3,7.3,7.3,3.1707964601769913,2.6238938053097334,2.198230088495573,1467.8454746136865,1363.664459161148,1259.549668874172,9.0,9.0,9.0,26.0,26.0,26.0,27.0,27.0,27.0,3161.0,KATIHAR (SPECIFY LOCATION),bihar
101,2.9454557459826614,2.7304594228992585,2.0247111593014946,516.0,516.0,516.0,4.0,4.0,4.0,0.0,0.0,0.0,26.0,26.0,26.0,9.0,9.0,9.0,7.5,7.5,7.5,3.1707964601769913,2.6238938053097334,2.198230088495573,516.0,516.0,516.0,4.0,4.0,4.0,26.0,26.0,26.0,9.0,9.0,9.0,3162.0,VAISHALI (SPECIFY LOCATION),bihar
102,0.6,0.4,0.2,692.0,594.0,496.0,2456.971839477336,938.3611519534493,539.0134506596685,0.0,0.0,0.0,28.4,25.9,23.4,2.0,2.0,2.0,7.9,7.6,7.4,0.6,0.4,0.2,692.0,594.0,496.0,1887.5023041474653,1088.8341013824884,562.2764976958525,28.4,25.9,23.4,2.0,2.0,2.0,1620.0,"AT RAIPUR REGION, CHHATISSGARH",chattissgarh
103,0.8,0.6,0.4,584.0,551.0,518.0,2487.3962522779743,932.5705402996749,541.0079143864081,0.0,0.0,0.0,29.0,26.4,23.7,8.0,6.0,4.0,7.7,7.5,7.3,0.8,0.6,0.4,584.0,551.0,518.0,1887.5023041474653,1088.8341013824884,562.2764976958525,29.0,26.4,23.7,8.0,6.0,4.0,1621.0,"AT RAIPUR REGION,CHHATISSGARH",chattissgarh
104,2.9557275598992536,2.7146598967562205,2.030330388916454,604.0,604.0,604.0,2674.057125213936,886.4365131207428,593.2476224793738,0.3,0.3,0.3,30.0,30.0,30.0,10.0,10.0,10.0,7.5,7.5,7.5,3.1707964601769913,2.6238938053097334,2.198230088495573,604.0,604.0,604.0,1887.5023041474653,1088.8341013824884,562.2764976958525,30.0,30.0,30.0,10.0,10.0,10.0,1622.0,"AT BILASPUR REGION, CHHATISSGARH",chattissgarh
105,2.955889193609181,2.7143408304580703,2.033902209555114,1599.0,1599.0,1599.0,2675.4352169688664,886.2283991581551,593.1133020265249,0.8,0.8,0.8,30.0,30.0,30.0,12.0,12.0,12.0,7.5,7.5,7.5,3.1707964601769913,2.6238938053097334,2.198230088495573,1599.0,1599.0,1599.0,1887.5023041474653,1088.8341013824884,562.2764976958525,30.0,30.0,30.0,12.0,12.0,12.0,1623.0,"AT BILASPUR REGION, CHHATISSGARH",chattissgarh
106,2.6,1.6,1.0,66.0,66.0,66.0,2410.371193630401,941.5861106971826,548.3871558978901,1.1,0.9,0.7,27.1,26.2,25.3,60.0,44.0,30.0,7.2,7.2,7.1,2.6,1.6,1.0,66.0,66.0,66.0,1887.5023041474653,1088.8341013824884,562.2764976958525,27.1,26.2,25.3,60.0,44.0,30.0,3169.0,Drinking Water intake well of Municipal cop. Korba before treatment plant at kohadia village Korba.,chattissgarh
107,1.0,0.7,0.4,68.0,68.0,68.0,2326.7018748830437,954.4488301854552,535.3294901978236,0.9,0.7,0.4,27.2,26.3,25.4,27.0,22.0,10.0,7.3,7.2,7.2,1.0,0.7,0.4,68.0,68.0,68.0,1887.5023041474653,1088.8341013824884,562.2764976958525,27.2,26.3,25.4,27.0,22.0,10.0,3170.0,Drinking Water intake well of Municipal cop. Korba after treatment plant at kohadia village Korba.,chattissgarh
108,1.8,1.5,1.2,1468.0758946347678,1362.546413002929,1265.1449304987773,2406.9708669031147,940.1640583696295,549.1013275807487,0.4,0.3,0.2,26.50643032648077,25.866544551970367,25.32104149194882,9.0,9.0,9.0,7.4,7.4,7.4,1.8,1.5,1.2,1467.8454746136865,1363.664459161148,1259.549668874172,1887.5023041474653,1088.8341013824884,562.2764976958525,26.54555808656036,25.872437357630975,25.276309794988606,9.0,9.0,9.0,3171.0,"HAND PUMP WATER 17/10 NEPALI MOHLLA, SHANKAR NAGAR, HEAVY INDUSTRIAL AREA, BHILAI, CHHATISGARH.",chattissgarh
109,0.6,0.5,0.4,1459.8714392408513,1366.6536619906472,1256.6461177071685,2372.4965321765526,946.2127418638532,544.9499835809124,0.8,0.7,0.6,26.8,26.6,26.4,2.0,2.0,2.0,6.9,6.9,6.8,0.6,0.5,0.4,1467.8454746136865,1363.664459161148,1259.549668874172,1887.5023041474653,1088.8341013824884,562.2764976958525,26.8,26.6,26.4,2.0,2.0,2.0,3172.0,"BOREWELL/ HANDPUMP IN ROGBAHRI VILLAGE, KORBA",chattissgarh
110,4.0,2.2,0.4,1463.0031252747012,1364.813845672969,1260.535543102644,1958.9756908428658,1056.2802035391794,560.3017615441124,0.6,0.5,0.4,26.9,26.8,26.6,13340.861258907598,4015.435385145036,582.4350502258015,7.2,7.1,7.1,4.0,2.2,0.4,1467.8454746136865,1363.664459161148,1259.549668874172,1887.5023041474653,1088.8341013824884,562.2764976958525,26.9,26.8,26.6,14249.386440677967,4048.237288135593,825.1254237288135,3173.0,"BOREWELL/ HANDPUMP IN PARSABHATA, BALCO, KORBA",chattissgarh
111,2.0,1.3,0.6,1464.074158155982,1364.6615171529002,1260.7563420828985,2387.0256437031953,940.284633689488,550.1824948340744,1.1,0.7,0.4,26.9,26.6,26.3,70.0,36.0,2.0,7.2,7.2,7.2,2.0,1.3,0.6,1467.8454746136865,1363.664459161148,1259.549668874172,1887.5023041474653,1088.8341013824884,562.2764976958525,26.9,26.6,26.3,70.0,36.0,2.0,3174.0,"BOREWELL/ HANDPUMP IN DHANRAS, NTPC,KORBA",chattissgarh
112,2.5863338130632023,2.9178524472636815,1.6692084036104733,621.0,621.0,621.0,2131.440268639864,1026.1099872260747,582.304082645623,0.3,0.3,0.3,31.0,31.0,31.0,14905.244823425403,3892.299363127784,691.6570613711203,6.7,6.7,6.7,3.1707964601769913,2.6238938053097334,2.198230088495573,621.0,621.0,621.0,1887.5023041474653,1088.8341013824884,562.2764976958525,31.0,31.0,31.0,14249.386440677967,4048.237288135593,825.1254237288135,2453.0,"VILLAGE KHANVEL, DADRA",daman_diu_dadra_nagar_haveli
113,2.596593407156696,2.9075842323007897,1.693046682879178,660.0,660.0,660.0,2210.6238858597285,1010.4649853111054,595.1076947113067,0.3,0.3,0.3,32.0,32.0,32.0,15713.602907974457,3744.2552788555095,690.8505156856432,6.9,6.9,6.9,3.1707964601769913,2.6238938053097334,2.198230088495573,660.0,660.0,660.0,1887.5023041474653,1088.8341013824884,562.2764976958525,32.0,32.0,32.0,14249.386440677967,4048.237288135593,825.1254237288135,2454.0,"VILLAGE ATHAL, DADRA",daman_diu_dadra_nagar_haveli
114,2.6334206487577756,2.886581489770121,1.7427793954732742,1594.0,1594.0,1594.0,2186.2533856400214,1014.9383949074913,591.2735787909161,1.7,1.7,1.7,31.0,31.0,31.0,15509.402655517035,3740.8776740854028,645.4652769948634,7.0,7.0,7.0,3.1707964601769913,2.6238938053097334,2.198230088495573,1594.0,1594.0,1594.0,1887.5023041474653,1088.8341013824884,562.2764976958525,31.0,31.0,31.0,14249.386440677967,4048.237288135593,825.1254237288135,2455.0,"VILLAGE MASAT, DADRA",daman_diu_dadra_nagar_haveli
115,2.6010054894837142,2.9050852383858694,1.702348210627079,1600.0,1600.0,1600.0,2188.8024521738785,1014.357188211798,591.5410532908676,4.5,4.5,4.5,32.0,32.0,32.0,15325.043659297045,3787.1119066496085,620.785910846908,6.9,6.9,6.9,3.1707964601769913,2.6238938053097334,2.198230088495573,1600.0,1600.0,1600.0,1887.5023041474653,1088.8341013824884,562.2764976958525,32.0,32.0,32.0,14249.386440677967,4048.237288135593,825.1254237288135,2456.0,"VILLAGE PIPERIA, DADRA",daman_diu_dadra_nagar_haveli
116,2.8610539237518875,2.774154027631747,1.8984131546261445,1060.0,1060.0,1060.0,2607.0525798112612,900.0297867212103,581.1817933364123,2.2,2.2,2.2,31.0,31.0,31.0,10.0,10.0,10.0,7.0,7.0,7.0,3.1707964601769913,2.6238938053097334,2.198230088495573,1060.0,1060.0,1060.0,1887.5023041474653,1088.8341013824884,562.2764976958525,31.0,31.0,31.0,10.0,10.0,10.0,2457.0,"VILLAGE GALONDA, DADRA",daman_diu_dadra_nagar_haveli
117,11.0,11.0,11.0,3000.0,3000.0,3000.0,2651.822850576255,935.202383474434,641.876601038886,0.3,0.3,0.3,31.0,31.0,31.0,20639.444831004268,3184.6701490751166,1345.2231961647078,7.2,7.2,7.2,11.0,11.0,11.0,3000.0,3000.0,3000.0,1887.5023041474653,1088.8341013824884,562.2764976958525,31.0,31.0,31.0,14249.386440677967,4048.237288135593,825.1254237288135,2458.0,"VILLAGE, DADRA",daman_diu_dadra_nagar_haveli
118,4.536021580454975,2.0040710442717082,3.201130693356413,1475.0,1255.0,830.0,2.0,2.0,2.0,6.4,2.6,0.1,32.0,30.7,29.0,16.0,16.0,16.0,7.4,7.2,6.9,3.1707964601769913,2.6238938053097334,2.198230088495573,1475.0,1255.0,830.0,2.0,2.0,2.0,32.0,30.7,29.0,16.0,16.0,16.0,1440.0,"WELL AT SOMNATH INDUSTRIAL ESTATE, DAMAN",daman_diu_dadra_nagar_haveli
119,0.08628395632000303,4.08086430465648,0.0,13000.0,6914.0,828.0,1.0,1.0,1.0,7.4,3.9,0.4,32.0,31.5,31.0,6.0,6.0,6.0,7.1,6.9,6.6,3.1707964601769913,2.6238938053097334,2.198230088495573,13000.0,6914.0,828.0,1.0,1.0,1.0,32.0,31.5,31.0,6.0,6.0,6.0,2448.0,"VILLAGE BHIMPORE, DAMAN",daman_diu_dadra_nagar_haveli
